Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,Location_Prefix,RDataPath,Tags
2021-03-31.TettAJ_2019_a.marker_presence,TettAJ 2019_a Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_a/2021-03-31.TettAJ_2019_a.marker_presence.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_a.pathway_abundance,TettAJ 2019_a Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_a/2021-03-31.TettAJ_2019_a.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_a.pathway_coverage,TettAJ 2019_a Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_a/2021-03-31.TettAJ_2019_a.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_a.relative_abundance,TettAJ 2019_a Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_a/2021-03-31.TettAJ_2019_a.relative_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_b.gene_families,TettAJ 2019_b Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_b/2021-03-31.TettAJ_2019_b.gene_families.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_b.marker_abundance,TettAJ 2019_b Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_b/2021-03-31.TettAJ_2019_b.marker_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_b.marker_presence,TettAJ 2019_b Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_b/2021-03-31.TettAJ_2019_b.marker_presence.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_b.pathway_abundance,TettAJ 2019_b Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_b/2021-03-31.TettAJ_2019_b.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_b.pathway_coverage,TettAJ 2019_b Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_b/2021-03-31.TettAJ_2019_b.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_b.relative_abundance,TettAJ 2019_b Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_b/2021-03-31.TettAJ_2019_b.relative_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_c.gene_families,TettAJ 2019_c Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_c/2021-03-31.TettAJ_2019_c.gene_families.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_c.marker_abundance,TettAJ 2019_c Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_c/2021-03-31.TettAJ_2019_c.marker_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_c.marker_presence,TettAJ 2019_c Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_c/2021-03-31.TettAJ_2019_c.marker_presence.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_c.pathway_abundance,TettAJ 2019_c Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_c/2021-03-31.TettAJ_2019_c.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_c.pathway_coverage,TettAJ 2019_c Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_c/2021-03-31.TettAJ_2019_c.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.TettAJ_2019_c.relative_abundance,TettAJ 2019_c Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/TettAJ_2019_c/2021-03-31.TettAJ_2019_c.relative_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018a.gene_families,ThomasAM 2018a Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018a/2021-03-31.ThomasAM_2018a.gene_families.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018a.marker_abundance,ThomasAM 2018a Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018a/2021-03-31.ThomasAM_2018a.marker_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018a.marker_presence,ThomasAM 2018a Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018a/2021-03-31.ThomasAM_2018a.marker_presence.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018a.pathway_abundance,ThomasAM 2018a Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018a/2021-03-31.ThomasAM_2018a.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018a.pathway_coverage,ThomasAM 2018a Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018a/2021-03-31.ThomasAM_2018a.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018a.relative_abundance,ThomasAM 2018a Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018a/2021-03-31.ThomasAM_2018a.relative_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018b.gene_families,ThomasAM 2018b Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018b/2021-03-31.ThomasAM_2018b.gene_families.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018b.marker_abundance,ThomasAM 2018b Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018b/2021-03-31.ThomasAM_2018b.marker_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018b.marker_presence,ThomasAM 2018b Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018b/2021-03-31.ThomasAM_2018b.marker_presence.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018b.pathway_abundance,ThomasAM 2018b Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018b/2021-03-31.ThomasAM_2018b.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018b.pathway_coverage,ThomasAM 2018b Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018b/2021-03-31.ThomasAM_2018b.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2018b.relative_abundance,ThomasAM 2018b Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2018b/2021-03-31.ThomasAM_2018b.relative_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2019_c.gene_families,ThomasAM 2019_c Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2019_c/2021-03-31.ThomasAM_2019_c.gene_families.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2019_c.marker_abundance,ThomasAM 2019_c Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2019_c/2021-03-31.ThomasAM_2019_c.marker_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2019_c.marker_presence,ThomasAM 2019_c Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2019_c/2021-03-31.ThomasAM_2019_c.marker_presence.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2019_c.pathway_abundance,ThomasAM 2019_c Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2019_c/2021-03-31.ThomasAM_2019_c.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2019_c.pathway_coverage,ThomasAM 2019_c Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2019_c/2021-03-31.ThomasAM_2019_c.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.ThomasAM_2019_c.relative_abundance,ThomasAM 2019_c Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/ThomasAM_2019_c/2021-03-31.ThomasAM_2019_c.relative_abundance.rda,curatedMetagenomicData
2021-03-31.VatanenT_2016.gene_families,VatanenT 2016 Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VatanenT_2016/2021-03-31.VatanenT_2016.gene_families.rda,curatedMetagenomicData
2021-03-31.VatanenT_2016.marker_abundance,VatanenT 2016 Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VatanenT_2016/2021-03-31.VatanenT_2016.marker_abundance.rda,curatedMetagenomicData
2021-03-31.VatanenT_2016.marker_presence,VatanenT 2016 Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VatanenT_2016/2021-03-31.VatanenT_2016.marker_presence.rda,curatedMetagenomicData
2021-03-31.VatanenT_2016.pathway_abundance,VatanenT 2016 Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VatanenT_2016/2021-03-31.VatanenT_2016.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.VatanenT_2016.pathway_coverage,VatanenT 2016 Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VatanenT_2016/2021-03-31.VatanenT_2016.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.VatanenT_2016.relative_abundance,VatanenT 2016 Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VatanenT_2016/2021-03-31.VatanenT_2016.relative_abundance.rda,curatedMetagenomicData
2021-03-31.VilaAV_2018.gene_families,VilaAV 2018 Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VilaAV_2018/2021-03-31.VilaAV_2018.gene_families.rda,curatedMetagenomicData
2021-03-31.VilaAV_2018.marker_abundance,VilaAV 2018 Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VilaAV_2018/2021-03-31.VilaAV_2018.marker_abundance.rda,curatedMetagenomicData
2021-03-31.VilaAV_2018.marker_presence,VilaAV 2018 Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VilaAV_2018/2021-03-31.VilaAV_2018.marker_presence.rda,curatedMetagenomicData
2021-03-31.VilaAV_2018.pathway_abundance,VilaAV 2018 Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VilaAV_2018/2021-03-31.VilaAV_2018.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.VilaAV_2018.pathway_coverage,VilaAV 2018 Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VilaAV_2018/2021-03-31.VilaAV_2018.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.VilaAV_2018.relative_abundance,VilaAV 2018 Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VilaAV_2018/2021-03-31.VilaAV_2018.relative_abundance.rda,curatedMetagenomicData
2021-03-31.VincentC_2016.gene_families,VincentC 2016 Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VincentC_2016/2021-03-31.VincentC_2016.gene_families.rda,curatedMetagenomicData
2021-03-31.VincentC_2016.marker_abundance,VincentC 2016 Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VincentC_2016/2021-03-31.VincentC_2016.marker_abundance.rda,curatedMetagenomicData
2021-03-31.VincentC_2016.marker_presence,VincentC 2016 Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VincentC_2016/2021-03-31.VincentC_2016.marker_presence.rda,curatedMetagenomicData
2021-03-31.VincentC_2016.pathway_abundance,VincentC 2016 Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VincentC_2016/2021-03-31.VincentC_2016.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.VincentC_2016.pathway_coverage,VincentC 2016 Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VincentC_2016/2021-03-31.VincentC_2016.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.VincentC_2016.relative_abundance,VincentC 2016 Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VincentC_2016/2021-03-31.VincentC_2016.relative_abundance.rda,curatedMetagenomicData
2021-03-31.VogtmannE_2016.gene_families,VogtmannE 2016 Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VogtmannE_2016/2021-03-31.VogtmannE_2016.gene_families.rda,curatedMetagenomicData
2021-03-31.VogtmannE_2016.marker_abundance,VogtmannE 2016 Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VogtmannE_2016/2021-03-31.VogtmannE_2016.marker_abundance.rda,curatedMetagenomicData
2021-03-31.VogtmannE_2016.marker_presence,VogtmannE 2016 Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VogtmannE_2016/2021-03-31.VogtmannE_2016.marker_presence.rda,curatedMetagenomicData
2021-03-31.VogtmannE_2016.pathway_abundance,VogtmannE 2016 Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VogtmannE_2016/2021-03-31.VogtmannE_2016.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.VogtmannE_2016.pathway_coverage,VogtmannE 2016 Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VogtmannE_2016/2021-03-31.VogtmannE_2016.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.VogtmannE_2016.relative_abundance,VogtmannE 2016 Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/VogtmannE_2016/2021-03-31.VogtmannE_2016.relative_abundance.rda,curatedMetagenomicData
2021-03-31.WampachL_2018.gene_families,WampachL 2018 Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WampachL_2018/2021-03-31.WampachL_2018.gene_families.rda,curatedMetagenomicData
2021-03-31.WampachL_2018.marker_abundance,WampachL 2018 Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WampachL_2018/2021-03-31.WampachL_2018.marker_abundance.rda,curatedMetagenomicData
2021-03-31.WampachL_2018.marker_presence,WampachL 2018 Marker Presence,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WampachL_2018/2021-03-31.WampachL_2018.marker_presence.rda,curatedMetagenomicData
2021-03-31.WampachL_2018.pathway_abundance,WampachL 2018 Pathway Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WampachL_2018/2021-03-31.WampachL_2018.pathway_abundance.rda,curatedMetagenomicData
2021-03-31.WampachL_2018.pathway_coverage,WampachL 2018 Pathway Coverage,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WampachL_2018/2021-03-31.WampachL_2018.pathway_coverage.rda,curatedMetagenomicData
2021-03-31.WampachL_2018.relative_abundance,WampachL 2018 Relative Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WampachL_2018/2021-03-31.WampachL_2018.relative_abundance.rda,curatedMetagenomicData
2021-03-31.WirbelJ_2018.gene_families,WirbelJ 2018 Gene Families,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,dgTMatrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WirbelJ_2018/2021-03-31.WirbelJ_2018.gene_families.rda,curatedMetagenomicData
2021-03-31.WirbelJ_2018.marker_abundance,WirbelJ 2018 Marker Abundance,3.13,NA,FASTQ,https://www.ncbi.nlm.nih.gov/sra,NA,NA,NA,FALSE,NCBI,Lucas Schiffer schifferl@bu.edu,matrix,Rda,https://s3.amazonaws.com/experimenthub/,curatedMetagenomicData/2021-03-31/WirbelJ_2018/2021-03-31.WirbelJ_2018.marker_abundance.rda,curatedMetagenomicData
